,id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,target
5192,1191,0.155,10600,107630,0,0,0,99.39,10,A,Urban,1
5193,921,0.502,20446,154630,0,0,0,98.42,17,B,Urban,1
5194,20002,0.406,18990,223290,0,0,0,98.69,12,A,Urban,1
5195,36774,0.277,25920,60340,0,0,0,99.78,4,A,Urban,1
5196,47072,0.049,16803,660070,0,0,0,98.74,11,C,Urban,1
5197,36119,0.275,16070,150040,0,0,0,99.08,7,B,Urban,1
5198,70925,0.981,24103,319880,0,0,0,99.55,7,B,Urban,1
5199,26710,0.304,20447,344810,0,0,0,99.68,11,C,Urban,1
5200,25813,0.023,27746,69150,0,0,0,99,9,A,Urban,1
5201,107168,0.168,21907,120150,0,0,0,99.8,6,A,Rural,1
5202,102850,0.027,23371,345040,0,0,0,99.89,5,A,Urban,1
5203,67967,0.279,14245,118600,0,0,0,99.75,5,D,Urban,0
5204,9792,0.495,16799,187550,0,0,0,98.58,13,C,Rural,1
5205,64401,1,20080,245060,0,0,0,99.87,5,B,Rural,1
5206,70705,1,10963,178150,0,4,0,99.8,8,A,Urban,1
5207,78766,0.001,18994,87620,0,0,0,,6,A,Urban,1
5208,29816,0.143,21545,290070,1,0,0,99.73,12,A,Rural,1
5209,107220,0.032,17525,135050,0,0,0,99.85,21,A,Urban,1
5210,93056,0.492,13879,200120,2,0,0,99.2,10,D,Rural,1
5211,101325,0.059,9496,50100,0,0,0,99.16,6,A,Rural,1
5212,82497,0.517,10955,66110,0,0,0,99.21,8,A,Urban,1
5213,9786,0.417,20453,309120,0,0,0,98.92,17,A,Urban,1
5214,68103,0.046,21177,156100,0,0,0,99.81,14,A,Urban,1
5215,36320,0.034,17895,134760,0,0,0,99.38,5,D,Urban,1
5216,87840,0.02,27016,162540,0,0,0,99.71,19,A,Rural,1
5217,9532,0.584,12419,45100,0,0,0,96.49,11,A,Urban,1
5218,7908,0.045,25565,60110,0,0,0,99.87,7,A,Rural,1
5219,92561,0.86,17891,122430,0,0,0,99.14,15,A,Rural,1
5220,58130,0.915,12784,157790,0,0,0,98.69,7,C,Urban,1
5221,34206,0.044,26292,96130,0,0,0,99.11,8,A,Urban,1
5222,86537,0.189,14615,138620,0,0,0,98.36,15,D,Urban,1
5223,39964,0.082,14970,105100,2,0,0,99.34,13,B,Urban,1
5224,44440,1,13878,90140,0,0,0,99.85,3,B,Urban,0
5225,110389,0.088,23731,300150,1,0,0,99.38,10,C,Urban,1
5226,51127,0.146,12784,200510,0,0,0,99.46,10,A,Rural,1
5227,50067,0.328,17165,268480,0,0,0,98.99,14,C,Rural,1
5228,102987,0.133,20819,105110,0,0,0,99.55,6,A,Urban,1
5229,32120,0.033,26295,71810,0,0,0,99.85,6,A,Rural,1
5230,38860,0.542,16436,174140,0,0,0,99.38,8,C,Rural,1
5231,25544,0,31040,63120,1,0,0,99.38,4,A,Urban,1
5232,4470,0.029,24102,254610,0,0,0,99.58,6,A,Urban,1
5233,28349,0.59,18628,189280,0,0,0,98.76,15,A,Urban,1
5234,21761,1,18988,62170,0,0,0,99.53,4,A,Rural,1
5235,63248,0.038,21175,125070,1,0,0,99.21,10,A,Urban,1
5236,57169,0.123,18255,435080,0,0,0,98.62,17,C,Rural,1
5237,21946,0.037,30310,90040,0,0,0,99.87,7,A,Rural,1
5238,73076,0.132,13145,75030,0,0,0,99.78,7,C,Urban,1
5239,47087,0.053,22279,126130,0,0,0,99.56,9,B,Urban,1
5240,98642,0.342,22278,120080,0,0,0,98.05,9,A,Urban,1
5241,57564,0.385,21914,84360,0,0,0,98.92,10,A,Urban,1
5242,6184,0.068,18985,96110,0,0,0,99.38,14,A,Urban,1
5243,79503,0.017,11688,64650,0,0,0,98.59,18,A,Urban,1
5244,48757,0.958,18991,292100,4,0,0,99.02,17,A,Urban,0
5245,60932,0.688,19352,54220,0,0,0,99.28,5,A,Urban,1
5246,8615,0.389,16070,192870,0,0,0,99.2,16,B,Urban,1
5247,65242,0.642,18626,140580,0,0,0,98.79,9,B,Rural,1
5248,68547,0.361,10227,136600,0,0,0,99.51,6,A,Rural,1
5249,24974,0.068,18258,275020,0,0,0,98.73,12,A,Rural,1
5250,22314,0.884,23368,182710,0,0,0,99.18,11,A,Rural,1
5251,65044,0.005,21175,306030,0,0,0,98.88,14,A,Urban,1
5252,57545,0.134,20089,179370,0,0,0,98.34,23,A,Urban,1
5253,16017,0.369,17897,255510,0,0,0,99.43,7,D,Rural,1
5254,92996,0.414,18995,48310,0,0,0,99.86,8,A,Urban,0
5255,66057,0.071,25922,189060,0,0,0,99.23,13,A,Rural,1
5256,26142,0.035,28111,213050,0,0,0,99.36,15,A,Rural,1
5257,110748,0.001,16800,504040,0,0,0,99.77,12,B,Urban,1
5258,51104,0.108,20083,107810,0,0,0,98.44,26,C,Rural,1
5259,99503,1,27386,80020,1,0,0,98.58,11,A,Rural,1
5260,26329,0.306,21912,309230,0,0,0,99.09,14,B,Urban,1
5261,6986,0,14978,150080,0,0,0,99.68,7,A,Rural,1
5262,45441,0.065,13876,212620,0,0,0,99.12,12,C,Rural,1
5263,20197,0.903,27751,180110,1,0,0,99.04,11,A,Rural,1
5264,86627,0.728,17892,275270,0,0,0,98.86,22,B,Urban,1
5265,84048,0.017,16439,182350,0,0,0,98.86,9,D,Urban,1
5266,113073,0.258,18257,276100,0,0,0,98.96,11,D,Urban,1
5267,9296,0.091,20810,349480,0,0,0,99.56,6,A,Rural,1
5268,20838,0.407,22637,203990,1,0,0,98.44,23,B,Rural,1
5269,2206,0.032,20084,72090,0,0,0,99.86,7,A,Urban,1
5270,60984,0.026,12417,300070,0,0,0,99.02,12,C,Rural,1
5271,101067,0.002,20089,135130,0,0,0,99.17,16,A,Urban,1
5272,96999,0.375,15344,177150,0,0,0,99.61,6,A,Rural,1
5273,40671,1,13515,146650,0,0,0,98.88,7,A,Urban,1
5274,12924,0.33,13512,120080,0,0,0,99.35,6,B,Urban,1
5275,35394,0.769,21182,162110,0,0,0,96.85,17,A,Rural,0
5276,58599,0.124,16436,52510,0,0,0,99.68,6,A,Rural,1
5277,43300,0.067,18259,146000,0,0,0,98.5,8,A,Urban,1
5278,68169,0.202,22277,603410,0,0,0,99.81,9,A,Rural,1
5279,4192,1,8044,148500,0,0,0,99.77,3,A,Rural,1
5280,22660,0.124,20445,72970,0,0,0,99.73,10,A,Urban,1
5281,100230,0.585,24830,300100,0,0,0,98.61,17,A,Rural,1
5282,41962,0.869,18985,164530,0,0,0,98.71,10,D,Rural,1
5283,55704,0.008,22640,100120,0,0,0,,6,A,Urban,1
5284,92197,0.035,28475,54080,0,0,0,99.76,14,A,Urban,1
5285,77972,0,23006,171120,1,0,0,,5,A,Urban,1
5286,2689,0.005,17896,86800,0,0,0,99.07,10,B,Rural,1
5287,38636,0.066,15345,381110,1,0,0,99.27,14,D,Urban,1
5288,40138,0.067,23008,495080,0,0,0,99.71,12,B,Urban,1
5289,70345,0,19352,217550,1,0,0,,7,C,Urban,1
5290,21551,0.497,27019,87940,0,0,0,97.39,14,A,Urban,1
5291,42051,0.209,15340,289970,0,0,0,99.06,11,A,Urban,1
5292,2859,0.129,22271,168030,0,0,0,99.75,18,C,Rural,1
5293,42875,0.095,18264,130030,0,0,0,98.33,18,A,Urban,1
5294,35497,0.781,21179,253560,0,0,0,98.62,17,A,Rural,1
5295,63670,0.008,14613,150040,0,0,0,99.75,7,C,Urban,1
5296,74661,0.582,21175,361690,0,0,0,98.02,28,A,Rural,1
5297,69160,0.47,22277,81080,0,0,0,99.13,6,B,Urban,1
5298,10507,0.2,16802,142670,0,0,0,99.85,3,D,Urban,1
5299,84893,0.052,17529,249150,1,0,0,99.25,8,C,Urban,1
5300,22198,0.637,28483,126120,0,0,0,98.67,13,A,Rural,1
5301,101870,0.674,14979,108070,0,0,0,99.36,6,C,Urban,0
5302,38214,0.698,15700,93030,0,0,0,98.8,7,A,Urban,1
5303,56183,0.053,13875,154470,0,0,1,99.02,11,D,Rural,1
5304,112869,0.361,29215,98280,0,0,0,99.04,9,B,Urban,1
5305,12560,0.076,21914,75050,0,0,0,97.3,10,B,Rural,1
5306,25586,0.119,15337,163810,0,0,0,98.9,14,A,Urban,1
5307,31552,0.122,18985,144920,2,0,0,98.89,16,B,Urban,1
5308,108435,0.156,21179,87870,0,0,0,99.84,4,A,Rural,1
5309,31473,1,24101,100970,1,3,0,99.47,3,D,Urban,0
5310,68027,0.565,20815,320810,0,0,0,99.15,19,D,Urban,1
5311,103536,0.165,20446,184260,0,0,0,99.39,7,B,Rural,1
5312,11902,0.578,21914,333070,0,0,0,99.34,10,A,Urban,1
5313,62983,0.989,14249,263710,0,0,0,99.52,6,D,Rural,1
5314,110922,0.005,14615,210040,0,0,0,98.93,20,D,Urban,1
5315,99321,0.103,11321,208930,1,0,0,98.71,11,A,Urban,1
5316,58499,0.526,14977,330050,0,0,0,99.64,7,B,Rural,1
5317,88260,0.461,10228,60080,1,0,0,99.84,9,A,Urban,0
5318,20813,0.35,21542,75030,1,1,0,96.96,16,A,Rural,1
5319,12167,0.146,14246,270070,2,0,0,99.1,13,B,Urban,1
5320,84984,0.23,28477,65410,0,0,0,98.99,7,A,Urban,1
5321,108072,0.011,21906,543990,0,0,0,99.33,13,A,Urban,1
5322,44904,0.256,10596,108150,0,0,0,98.85,8,A,Urban,1
5323,88342,0.802,11687,75850,0,0,0,99.73,8,A,Rural,1
5324,79768,0.437,10955,112180,2,0,0,99.84,9,B,Urban,1
5325,32093,1,14240,232590,0,1,1,99.33,3,C,Urban,0
5326,103345,0,24468,37570,0,0,0,99.33,14,A,Rural,1
5327,111521,0.538,16072,307020,0,0,0,99.08,15,C,Urban,1
5328,22183,0.123,18261,120080,0,0,0,99.52,9,C,Urban,1
5329,13751,0.127,13151,250060,1,0,0,99.13,13,A,Rural,1
5330,73156,0.133,20810,170060,0,0,0,99.34,5,A,Urban,1
5331,45828,0.224,22640,253420,0,0,0,99.37,15,B,Urban,1
5332,22567,1,19725,171030,1,0,0,99.41,10,A,Urban,1
5333,33039,0.047,29935,105320,0,0,0,99.87,6,A,Rural,1
5334,62024,0.058,21545,180130,0,0,0,99.74,13,A,Urban,1
5335,51113,0.176,14609,204160,0,0,0,99.51,10,A,Rural,0
5336,106121,1,12422,150150,0,0,0,99.42,6,C,Urban,1
5337,60105,0.732,15706,120090,0,0,0,99.36,6,A,Urban,1
5338,92671,0.577,27386,116980,0,0,0,98.69,10,A,Rural,1
5339,32508,0.156,15336,210130,0,0,0,97.84,15,D,Urban,1
5340,50875,0.101,15339,210130,0,0,0,98.92,13,A,Urban,1
5341,63885,1,14972,300080,0,0,0,99.52,5,C,Urban,1
5342,99723,0.179,20084,270040,2,0,0,99.61,8,A,Urban,1
5343,1933,0.092,9861,270080,0,0,0,99.62,11,A,Urban,1
5344,92770,0.093,16432,211630,0,0,0,98.67,6,D,Urban,1
5345,3478,0.443,18259,220850,0,0,0,99.07,10,A,Urban,1
5346,12543,0.212,13876,108080,0,0,0,99.12,11,C,Urban,1
5347,6971,0.024,31039,154710,0,0,0,99.88,8,A,Urban,1
5348,68330,0,9864,439740,0,0,0,98.13,10,A,Urban,0
5349,1255,1,19725,245010,0,1,1,,4,C,Rural,1
5350,43053,0.056,14979,160110,0,0,0,99.88,11,A,Urban,1
5351,90293,0.071,17531,454890,0,0,0,99.48,13,D,Urban,1
5352,24568,0.471,20451,256100,1,0,0,99.6,10,A,Urban,1
5353,60844,0.3,16070,255140,0,0,0,99.21,18,C,Rural,1
5354,43095,0.716,13147,69440,0,0,0,98.28,9,A,Urban,1
5355,24006,0.43,17162,405140,0,0,0,98.89,13,A,Urban,1
5356,580,1,10232,105150,0,0,0,99.67,3,A,Urban,1
5357,105041,0.032,17895,109600,0,0,0,97.16,12,A,Rural,1
5358,66294,0.074,12790,189080,0,0,0,99.8,8,D,Urban,1
5359,4677,0.025,27020,63030,1,0,0,99.03,9,A,Rural,1
5360,35556,0,14973,259000,0,0,0,98.7,13,D,Urban,1
5361,94723,0.13,25195,72080,0,0,0,99.41,15,A,Urban,1
5362,22166,0.018,21906,122610,0,0,0,99.89,7,A,Urban,1
5363,90278,0.38,13880,25140,0,0,0,,9,C,Urban,1
5364,42679,0.89,10955,150050,0,1,0,99.74,5,A,Rural,1
5365,13318,0.205,17164,212480,0,0,0,99.15,10,D,Rural,1
5366,63954,0.001,14974,306050,0,0,0,98.72,12,C,Urban,1
5367,89959,0.047,29579,100080,0,0,0,99.89,4,A,Urban,1
5368,20115,0.553,14976,195080,0,0,0,99.03,7,D,Urban,1
5369,67545,0.111,14613,307970,0,0,0,99.49,8,A,Urban,1
5370,86696,0.058,18260,100290,0,0,0,98.07,15,B,Rural,1
5371,109396,0.56,20815,435120,0,0,0,98.63,12,A,Rural,1
5372,75397,0.395,20810,148650,0,0,0,98.97,8,A,Urban,1
5373,43547,0,23007,97640,0,0,0,98.93,14,A,Rural,1
5374,13602,0.225,19720,192120,0,0,0,98.88,10,A,Urban,1
5375,69437,0.019,22272,54830,0,0,0,99.35,19,A,Urban,1
5376,91888,0.307,19725,303510,0,0,0,99.22,11,B,Urban,1
5377,15715,0.384,14610,1005600,0,0,0,99.78,16,C,Rural,1
5378,76118,0.03,21183,190040,0,0,0,99.02,18,A,Urban,1
5379,43057,0.051,18264,252140,0,0,0,99.14,13,C,Rural,1
5380,18914,0.091,16796,252090,0,0,0,99.37,9,A,Urban,1
5381,34540,0.624,21542,187550,0,0,0,99.18,21,A,Rural,1
5382,30555,0.43,16802,306090,0,0,0,99.48,12,A,Rural,1
5383,63494,0.037,12420,125150,0,0,0,99.59,11,A,Urban,1
5384,29511,0.67,17893,162090,0,0,0,98.87,12,C,Urban,1
5385,50198,0.302,24827,41970,1,0,0,99.32,11,A,Urban,1
5386,59977,1,19715,48660,0,0,0,99.14,10,A,Urban,1
5387,40320,0.353,10959,75110,0,0,0,99.46,7,A,Rural,1
5388,103777,0,19355,171110,0,0,0,99.85,6,A,Urban,1
5389,80594,0.842,16066,129470,0,0,0,98.68,10,B,Rural,1
5390,96594,0.385,15706,205610,0,0,0,99.07,12,B,Rural,1
5391,15692,0,16433,90530,0,0,0,99.63,8,A,Urban,1
5392,73843,0.929,18255,250600,0,0,0,99.07,8,D,Urban,1
5393,92705,0,29210,684060,0,0,0,99.12,17,A,Rural,1
5394,18631,0.717,15337,121620,0,0,0,99.04,7,C,Urban,1
5395,111156,0.068,21184,84120,0,0,0,99.53,10,A,Rural,1
5396,112507,0.965,12425,139240,0,0,0,98.92,11,A,Urban,0
5397,84642,0.118,10962,53350,0,0,0,97.35,9,A,Urban,1
5398,36034,0.118,17893,268070,0,0,0,99.47,12,D,Urban,1
5399,72240,0.607,8039,75050,0,0,0,99.74,5,A,Urban,1
5400,49123,0,19723,207060,0,0,0,99.31,11,A,Urban,1
5401,97755,0.648,19351,105060,1,0,0,95.11,11,B,Urban,1
5402,31390,0.039,20448,78080,0,0,0,99.43,9,A,Rural,1
5403,74676,0.069,22271,540090,1,0,0,99.62,11,A,Rural,1
5404,101324,0.548,15704,185380,0,0,0,99.53,8,D,Urban,1
5405,67319,0,12050,120150,1,0,1,99.68,10,A,Rural,0
5406,49409,0.939,12785,137670,3,0,1,99.73,18,A,Urban,0
5407,34921,0.685,19725,36120,0,0,0,96.67,13,B,Rural,1
5408,70060,0.205,16802,461270,0,0,0,99.15,30,A,Rural,1
5409,100896,0.043,15335,41310,0,0,0,,15,D,Urban,1
5410,18922,0.973,20810,290910,4,0,0,99.71,12,A,Urban,1
5411,33220,0.809,20820,396260,0,0,0,98.85,16,A,Urban,1
5412,17792,0.413,17168,375060,1,0,0,99.65,9,D,Urban,1
5413,92045,0.068,22645,60320,0,0,0,99.07,13,A,Rural,1
5414,25906,0.521,13520,195030,0,0,0,98.87,12,B,Urban,1
5415,72462,0.307,10228,45100,1,0,0,97.73,12,A,Rural,1
5416,39269,0.041,13875,222700,0,0,0,98.96,13,C,Urban,1
5417,113912,0.785,25555,354070,2,0,0,98.78,14,B,Rural,1
5418,19945,0.331,22275,173280,0,0,0,98.92,15,A,Urban,1
5419,102733,1,12785,135140,0,1,0,98.81,8,B,Urban,1
5420,25003,0.025,17894,120030,0,0,0,98.14,14,B,Rural,1
5421,108867,0.938,16068,54730,0,0,0,97.82,10,C,Urban,1
5422,73125,0.064,7679,57810,0,0,0,,3,A,Rural,1
5423,112408,0.72,20448,120100,0,0,0,99.21,6,C,Rural,1
5424,20522,0.549,22640,187960,0,0,0,99.47,7,B,Urban,1
5425,87042,0.3,16800,212010,1,0,0,99.1,16,C,Rural,1
5426,34389,0.149,17534,222810,0,0,0,99.45,8,B,Rural,1
5427,46289,0.95,10228,66110,0,0,0,96.67,13,A,Rural,0
5428,25082,0.508,18623,525150,2,0,0,98.54,14,A,Rural,0
5429,52096,0.37,13150,82580,0,0,1,98.75,10,D,Urban,1
5430,76728,1,8036,28640,0,0,0,99.43,3,A,Urban,1
5431,69721,0.071,24460,246450,0,0,0,99.21,12,B,Rural,1
5432,68031,0,18622,389350,1,0,0,99.31,9,C,Urban,1
5433,19566,0.187,28477,120070,0,0,0,99.78,12,A,Rural,1
5434,32224,0.111,10961,90130,0,0,0,99.8,13,A,Rural,1
5435,106834,0.005,23374,150150,0,0,0,98.76,8,A,Urban,1
5436,68927,0.1,17532,113500,0,0,0,99.24,7,D,Rural,1
5437,12372,0.768,12056,219110,2,0,0,99.56,9,D,Urban,1
5438,102651,0.011,18623,156130,0,0,0,99.39,5,D,Urban,1
5439,7309,0.026,28118,129090,0,0,0,99.12,10,A,Rural,1
5440,17277,0.018,26288,321040,0,0,0,99.89,5,A,Urban,1
5441,102223,0.339,24466,120060,1,0,0,97.5,12,A,Urban,1
5442,41975,0.289,21184,86310,0,0,0,97.44,11,A,Rural,1
5443,47906,0.01,17167,204960,0,0,0,99.36,10,E,Urban,1
5444,74759,0.987,18256,135070,0,0,0,98.24,17,A,Urban,1
5445,23273,0.234,19715,90900,0,0,0,99.15,14,C,Urban,1
5446,87737,0.644,19717,52590,0,0,0,98.58,11,A,Urban,0
5447,26299,0.156,18627,600120,0,0,0,98.84,11,D,Urban,1
5448,36882,0.627,24470,156230,0,0,0,98.6,10,A,Urban,1
5449,75112,0.025,14248,150070,0,0,0,98.47,10,C,Urban,0
5450,39467,0.046,15336,282510,0,0,0,99.33,6,D,Rural,1
5451,20935,0.122,18986,129040,0,0,0,98.8,19,A,Urban,1
5452,88713,0.051,24826,333150,0,0,0,99.26,25,A,Rural,1
5453,38499,0.921,10235,195070,1,0,0,99.43,8,A,Urban,1
5454,77056,0.241,21540,147140,0,0,0,99.15,5,C,Urban,1
5455,26624,0.055,22642,194360,0,0,0,99.43,10,A,Rural,1
5456,15771,0.05,16435,300120,0,0,0,99.81,4,D,Urban,1
5457,25610,0.307,14241,177090,0,0,0,98.5,7,A,Rural,1
5458,59330,0.002,13876,46850,0,0,0,94.6,11,A,Urban,1
5459,28806,0.022,26650,177100,1,0,0,99.48,7,A,Urban,1
5460,75152,0.804,17895,147120,2,1,0,99.47,7,B,Urban,1
5461,22714,0.832,13880,112530,1,0,0,99.78,9,A,Urban,0
5462,87863,0.346,18627,798050,1,0,0,99.42,23,B,Rural,1
5463,31374,0,18988,252590,0,0,0,99.42,15,D,Rural,1
5464,31133,0.293,21913,181450,0,0,0,99.52,14,A,Urban,1
5465,13408,0.04,24831,527560,0,0,0,99.3,14,A,Urban,1
5466,36208,0.13,18625,210080,0,0,0,98.8,28,D,Urban,1
5467,86378,0.446,19350,260510,0,0,0,98.61,17,D,Rural,1
5468,101510,0.155,20090,625020,0,0,0,99.27,19,D,Rural,1
5469,60718,0.857,14976,102100,1,0,1,99.56,10,C,Urban,1
5470,11327,0.006,30309,51100,0,0,0,,6,A,Urban,1
5471,27624,0.001,21915,300100,0,0,0,99.02,13,A,Rural,1
5472,15816,0.476,25560,180060,0,0,0,99.37,13,B,Urban,1
5473,18486,0.502,20448,122430,1,3,0,98.15,19,B,Urban,1
5474,39579,0.999,18255,120030,0,0,0,99.21,5,A,Urban,1
5475,82677,0.013,21908,237610,1,0,0,99.3,8,A,Urban,1
5476,75194,0.183,27018,265040,0,0,0,99.88,6,B,Urban,1
5477,8728,0.052,17530,390110,1,0,0,98.79,10,C,Urban,1
5478,103956,0.049,24101,125070,0,0,0,99.05,6,A,Urban,1
5479,68745,0.006,25930,126880,0,0,0,99.53,15,A,Urban,1
5480,24032,0,16799,126980,0,0,0,99.27,6,C,Rural,1
5481,96653,0.098,21910,360110,0,0,0,99.6,13,C,Rural,1
5482,12682,1,17169,114150,0,0,0,99.04,8,B,Rural,1
5483,69838,0.009,17526,200110,0,0,0,99.33,7,B,Rural,1
5484,47044,0.621,21548,202880,0,0,0,98.29,13,A,Rural,1
5485,16196,0.13,20811,122710,1,0,0,99.51,10,B,Rural,1
5486,2853,0.043,24100,159070,0,0,0,98.44,16,A,Rural,1
5487,85289,0.082,19719,247060,0,0,0,99.46,19,B,Rural,1
5488,66817,0.012,20447,232530,1,0,0,99.25,16,A,Urban,1
5489,37609,0.412,21914,179830,0,0,0,99.24,6,A,Urban,1
5490,58833,0.104,21544,201360,0,0,0,99.34,19,B,Urban,1
5491,98553,0.668,27747,150830,0,0,0,98.88,15,A,Rural,1
5492,42098,0.028,29211,169570,0,0,0,99.41,9,A,Urban,1
5493,103395,0.025,19716,367470,0,0,0,99.64,10,C,Urban,1
5494,21689,0.621,16795,96130,0,0,0,99.26,5,A,Rural,1
5495,87624,0.603,10959,60150,1,0,1,99.68,7,A,Rural,1
5496,60543,1,14246,174730,0,0,0,97.87,8,A,Rural,1
5497,102360,0.005,19722,187020,0,0,0,99.56,9,B,Rural,1
5498,4690,0.997,14243,77970,0,0,0,97.65,9,C,Urban,1
5499,70658,0.162,17533,420090,0,0,0,99.23,18,D,Rural,1
5500,64521,0.103,8410,49300,0,0,0,99.88,3,A,Urban,1
5501,1765,0.008,23374,306150,0,0,0,99.33,12,A,Rural,1
5502,65858,0.038,14974,71480,0,0,0,97.76,5,C,Urban,1
5503,28965,0.032,21183,198030,0,0,0,99.62,11,A,Rural,1
5504,13781,0,15343,212550,0,0,0,99.4,7,A,Urban,1
5505,68637,0.322,23731,84540,0,0,0,98.11,8,A,Urban,1
5506,81385,0.729,11329,135060,0,0,0,98.02,11,A,Urban,1
5507,104033,0.16,14975,109050,0,0,0,98.86,15,C,Urban,1
5508,19414,0.066,24104,174410,0,0,0,99.58,8,B,Rural,1
5509,57607,0.16,14975,372190,0,0,1,99.22,8,D,Urban,1
5510,29818,0.953,21542,237110,0,0,0,99.11,8,B,Urban,1
5511,70439,0.093,17892,137520,0,0,0,99.55,5,A,Rural,1
5512,77805,0.003,32858,212590,0,0,0,99.72,11,A,Urban,1
5513,63084,0.131,21542,256300,0,0,0,99.19,12,A,Urban,1
5514,52660,0,13149,150140,0,0,0,99.73,5,A,Rural,1
5515,76969,0.005,28475,186740,0,0,0,,5,A,Urban,1
5516,92891,0.081,18262,684630,0,0,0,99.64,9,A,Rural,1
5517,47427,0.126,15335,77790,1,0,0,98.96,8,B,Rural,1
5518,110398,0.063,16797,250060,0,0,0,98.94,19,C,Urban,1
5519,29915,0.059,26293,138270,0,0,0,99.86,7,A,Urban,1
5520,76554,0.207,15339,264120,1,0,0,99.8,6,B,Urban,1
5521,38197,0.08,21185,330080,0,0,0,99.49,12,B,Rural,1
5522,108467,0.023,20454,196580,0,0,0,99.4,16,C,Urban,1
5523,34732,0.309,24829,219090,0,0,0,98.48,14,A,Rural,1
5524,89358,0.413,23738,162120,1,0,0,99.18,10,A,Urban,1
5525,83972,1,8765,45130,0,0,0,99.88,3,A,Urban,1
5526,41124,0.001,12782,110080,0,0,0,99.58,10,A,Rural,1
5527,20541,0.108,16074,213350,0,0,0,98.82,9,A,Urban,1
5528,91840,0.071,25559,180160,0,0,0,97.91,12,A,Urban,1
5529,89140,1,23004,97870,0,0,0,99.41,5,A,Rural,1
5530,99317,0.03,20446,57150,0,0,0,99.82,11,A,Rural,1
5531,59159,0.049,20089,212300,0,0,0,99.34,8,A,Rural,1
5532,60940,0.445,20454,258050,0,0,0,99.06,15,A,Urban,1
5533,25677,0.562,14606,232580,1,0,0,99.5,6,B,Rural,1
5534,85556,0.49,24464,150070,0,0,0,99.52,8,A,Urban,1
5535,68753,0,15335,225050,0,1,0,99.88,7,A,Urban,1
5536,7398,0.962,20081,161660,2,0,1,99.05,9,C,Rural,0
5537,21743,0.005,25921,120140,0,0,0,99.23,10,A,Urban,1
5538,101136,0.093,24098,165070,0,0,0,99.01,16,A,Rural,1
5539,35535,0,25926,39680,0,0,0,,10,A,Urban,1
5540,62091,0.772,16439,88580,0,0,0,98.91,10,B,Urban,1
5541,67230,0.018,25197,360040,0,0,0,99.47,17,B,Rural,1
5542,89836,1,22644,114080,0,0,0,99.83,4,D,Rural,1
5543,82745,0.208,19356,375090,0,0,0,98.98,11,C,Urban,1
5544,53355,0.013,23371,250260,0,0,0,99.08,20,B,Urban,1
5545,92302,1,19352,233720,0,0,1,99.32,3,B,Rural,0
5546,5806,0.226,27024,150040,0,0,0,99.74,9,A,Urban,1
5547,70467,0.995,19718,77520,0,0,0,99.37,5,D,Urban,1
5548,65262,0.29,20082,100600,1,0,1,99.06,12,A,Urban,1
5549,62865,0.391,20449,75080,0,0,0,97.81,13,A,Rural,1
5550,86371,1,16436,96100,0,1,0,99.65,4,B,Rural,0
5551,82698,0,16069,285120,0,0,0,,8,B,Rural,1
5552,44763,0.274,24104,259830,1,0,1,99.2,11,B,Rural,1
5553,107160,1,20446,315140,0,0,0,99.73,4,A,Urban,1
5554,53316,0.082,16440,223580,0,0,0,99.64,18,D,Urban,1
5555,63896,0.977,24096,225050,0,0,0,99.79,5,A,Urban,1
5556,28181,0.125,23740,192630,0,0,0,99.39,4,A,Urban,1
5557,112085,0.13,16430,210050,0,0,0,99.23,9,D,Rural,1
5558,93801,0.636,15337,960040,0,0,0,99.4,8,E,Urban,1
5559,16114,0.063,11330,156140,0,0,0,99.44,7,D,Rural,1
5560,11203,0.18,12056,105070,0,0,0,99.18,10,A,Rural,1
5561,26169,0.069,15704,300080,0,0,0,99.37,10,C,Rural,1
5562,13757,0.107,28849,180080,0,0,0,99.86,6,A,Urban,1
5563,86340,0.244,20082,265040,0,0,0,99.3,8,B,Rural,1
5564,103040,0.175,22635,150110,0,0,0,99.02,15,B,Urban,1
5565,101658,0.042,11686,355770,0,0,0,99.35,11,A,Urban,1
5566,57786,0.199,23005,240080,0,0,0,99.32,10,A,Urban,1
5567,15414,0.227,21915,289200,0,0,0,99.8,8,A,Urban,1
5568,67513,0.822,21908,589020,1,0,0,98.87,15,C,Urban,1
5569,70499,0.022,19352,210120,0,0,0,99.42,12,C,Urban,1
5570,103834,0.021,29942,123570,0,0,0,99.89,8,A,Rural,1
5571,22280,0.93,14976,189140,0,0,0,98.86,11,D,Urban,1
5572,89370,0.2,28111,45030,0,0,0,99.8,4,A,Rural,1
5573,51431,0.619,14242,243030,1,0,0,99.17,12,C,Rural,0
5574,104275,0.702,12059,129730,0,0,0,99.56,8,B,Urban,1
5575,73182,0,17898,36040,0,0,0,99.55,10,A,Rural,1
5576,72866,0.05,15340,165550,0,0,0,99.47,12,A,Urban,1
5577,55499,0.054,18994,500100,0,0,0,99.65,7,B,Urban,1
5578,44673,0.35,17896,60050,0,0,0,96.51,11,C,Urban,1
5579,9941,0.69,15337,290480,0,0,0,99.22,7,D,Rural,1
5580,97593,0.112,26295,163120,0,0,0,98.64,12,A,Rural,1
